key_path,index_type,init_table_size,test_suite,insert_throughput_avg,insert_throughput_min,insert_throughput_max,insert_throughput_stdv,insert_throughput_cv,read_throughput_avg,read_throughput_min,read_throughput_max,read_throughput_stdv,read_throughput_cv,memory_consumption,original_read_throughput_avg,read_throughput_avg_change_ratio
datasets/fb-1,lipp,200000000,10,10380935.0,10380935,10380935,,,3877903.0,3877903.0,3877903.0,,,0.0,4912116.0,-0.210543277072447
datasets/linear,alex,0,21,4920290.0,4920290,4920290,,,12946489.0,12946489.0,12946489.0,,,0.0,12233108.0,0.05831559731181969
datasets/linear,alex,0,22,3604456.0,3604456,3604456,,,14432667.0,14432667.0,14432667.0,,,0.0,13704729.5,0.053115787509706046
datasets/linear,alex,1000000,21,2844951.0,2844951,2844951,,,1946466.0,1946466.0,1946466.0,,,0.0,4407167.5,-0.5583408164087251
datasets/linear,alex,1000000,22,2366248.0,2366248,2366248,,,4031799.0,4031799.0,4031799.0,,,0.0,13394692.5,-0.6990002570047801
datasets/linear,alex,1000000,41,2612872.0,2612872,2612872,,,3812281.0,3812281.0,3812281.0,,,0.0,13656556.0,-0.7208460903319988
datasets/linear,alex,1000000,42,2210436.0,2210436,2210436,,,3810513.0,3810513.0,3810513.0,,,0.0,13526803.5,-0.7182990793057651
datasets/linear,alex,2000000,21,2899942.0,2899942,2899942,,,1980895.0,1980895.0,1980895.0,,,0.0,3851564.5,-0.48569081473255865
datasets/linear,alex,2000000,22,2466213.0,2466213,2466213,,,4412744.0,4412744.0,4412744.0,,,0.0,12249002.0,-0.6397466503801698
datasets/linear,alex,2000000,41,2609870.0,2609870,2609870,,,3797593.0,3797593.0,3797593.0,,,0.0,13586034.0,-0.7204781763390258
datasets/linear,alex,2000000,42,2208325.0,2208325,2208325,,,3819136.0,3819136.0,3819136.0,,,0.0,13548922.5,-0.7181225296697947
datasets/linear,alex,5000000,21,3484940.0,3484940,3484940,,,2136670.0,2136670.0,2136670.0,,,0.0,3925004.5,-0.45562610182994695
datasets/linear,alex,5000000,22,2954556.0,2954556,2954556,,,6463563.0,6463563.0,6463563.0,,,0.0,13481681.5,-0.5205670004887744
datasets/linear,alex,5000000,41,3601877.0,3601877,3601877,,,6239004.0,6239004.0,6239004.0,,,0.0,13687170.0,-0.5441713663233525
datasets/linear,alex,5000000,42,2895560.0,2895560,2895560,,,6234460.0,6234460.0,6234460.0,,,0.0,13430309.0,-0.5357917677098867
datasets/linear,alex,10000000,21,3511909.0,3511909,3511909,,,2215217.0,2215217.0,2215217.0,,,0.0,3480885.0,-0.36360523257734745
datasets/linear,alex,10000000,22,3062981.0,3062981,3062981,,,6958434.0,6958434.0,6958434.0,,,0.0,13717404.5,-0.49272954661357404
datasets/linear,alex,10000000,41,3817676.0,3817676,3817676,,,6725947.0,6725947.0,6725947.0,,,0.0,13731272.0,-0.5101730560722998
datasets/linear,alex,10000000,42,3015801.0,3015801,3015801,,,6673790.0,6673790.0,6673790.0,,,0.0,13584834.0,-0.5087323113407201
datasets/linear,alex,20000000,21,3292054.0,3292054,3292054,,,2236817.0,2236817.0,2236817.0,,,0.0,3414306.0,-0.3448692062164317
datasets/linear,alex,20000000,22,3012330.0,3012330,3012330,,,6748578.0,6748578.0,6748578.0,,,0.0,13480013.0,-0.4993641326607029
datasets/linear,alex,20000000,41,4044321.0,4044321,4044321,,,7214047.0,7214047.0,7214047.0,,,0.0,13713685.0,-0.47395269761555703
datasets/linear,alex,20000000,42,3078539.0,3078539,3078539,,,7167017.0,7167017.0,7167017.0,,,0.0,13629800.5,-0.4741656710235781
datasets/linear,alex,50000000,21,3002375.0,3002375,3002375,,,2626083.0,2626083.0,2626083.0,,,0.0,3365364.0,-0.2196734142280003
datasets/linear,alex,50000000,22,3123708.0,3123708,3123708,,,7484875.0,7484875.0,7484875.0,,,0.0,12252234.0,-0.3891012039110582
datasets/linear,alex,50000000,41,4159724.0,4159724,4159724,,,7360326.0,7360326.0,7360326.0,,,0.0,13015079.0,-0.43447704005484716
datasets/linear,alex,50000000,42,3263456.0,3263456,3263456,,,7361436.0,7361436.0,7361436.0,,,0.0,12802175.0,-0.4249855200385872
datasets/linear,alex,100000000,21,2366271.0,2366271,2366271,,,3026725.0,3026725.0,3026725.0,,,0.0,3966915.0,-0.23700785118914824
datasets/linear,alex,100000000,22,3311501.0,3311501,3311501,,,7561611.0,7561611.0,7561611.0,,,0.0,12315929.5,-0.38603001909031714
datasets/linear,alex,100000000,41,4349220.0,4349220,4349220,,,8508072.0,8508072.0,8508072.0,,,0.0,12140522.5,-0.29920050805062137
datasets/linear,alex,100000000,42,3317640.0,3317640,3317640,,,8467842.0,8467842.0,8467842.0,,,0.0,12501806.5,-0.32267052765534326
datasets/linear,lipp,0,21,193986.0,193986,193986,,,,,,,,0.0,680152.5,
datasets/linear,lipp,0,22,1322397.0,1322397,1322397,,,6112253.0,6112253.0,6112253.0,,,0.0,5943678.5,0.02836198155738067
datasets/linear,lipp,1000000,21,5078221.0,5078221,5078221,,,2583704.0,2583704.0,2583704.0,,,0.0,844655.0,2.0588867644186086
datasets/linear,lipp,1000000,22,1254460.0,1254460,1254460,,,5438745.0,5438745.0,5438745.0,,,0.0,1832595.5,1.967782579407185
datasets/linear,lipp,1000000,41,197561.0,197561,197561,,,,,,,,0.0,690663.5,
datasets/linear,lipp,1000000,42,1226682.0,1226682,1226682,,,1831177.0,1831177.0,1831177.0,,,0.0,1909982.5,-0.0412598021186058
datasets/linear,lipp,2000000,21,5886288.0,5886288,5886288,,,1056601.0,1056601.0,1056601.0,,,0.0,873786.5,0.20922101680444824
datasets/linear,lipp,2000000,22,1433980.0,1433980,1433980,,,2046776.0,2046776.0,2046776.0,,,0.0,1940279.5,0.054887195375717776
datasets/linear,lipp,2000000,41,200792.0,200792,200792,,,261632.0,261632.0,261632.0,,,0.0,687043.0,-0.6191912296610256
datasets/linear,lipp,2000000,42,1226804.0,1226804,1226804,,,1827952.0,1827952.0,1827952.0,,,0.0,4506337.0,-0.5943596761627016
datasets/linear,lipp,5000000,21,9991074.0,9991074,9991074,,,3392323.0,3392323.0,3392323.0,,,0.0,1285000.0,1.6399400778210116
datasets/linear,lipp,5000000,22,2360030.0,2360030,2360030,,,3413117.0,3413117.0,3413117.0,,,0.0,2363441.0,0.44413040139356136
datasets/linear,lipp,5000000,41,203907.0,203907,203907,,,268261.0,268261.0,268261.0,,,0.0,711764.0,-0.6231040063841385
datasets/linear,lipp,5000000,42,1291592.0,1291592,1291592,,,1959398.0,1959398.0,1959398.0,,,0.0,4521134.5,-0.5666136453140246
datasets/linear,lipp,10000000,21,10372600.0,10372600,10372600,,,3431787.0,3431787.0,3431787.0,,,0.0,2213057.0,0.5506997786320009
datasets/linear,lipp,10000000,22,2372225.0,2372225,2372225,,,3422528.0,3422528.0,3422528.0,,,0.0,2964123.5,0.15465094487459782
datasets/linear,lipp,10000000,41,1792106.0,1792106,1792106,,,9085696.0,9085696.0,9085696.0,,,0.0,749483.5,11.12260977059535
datasets/linear,lipp,10000000,42,5615973.0,5615973,5615973,,,10000807.0,10000807.0,10000807.0,,,0.0,4665666.0,1.1434896968621415
datasets/linear,lipp,20000000,21,10852037.0,10852037,10852037,,,3430630.0,3430630.0,3430630.0,,,0.0,4014067.0,-0.14534809707959534
datasets/linear,lipp,20000000,22,2379452.0,2379452,2379452,,,3362401.0,3362401.0,3362401.0,,,0.0,4244610.5,-0.20784227433824612
datasets/linear,lipp,20000000,41,1698635.0,1698635,1698635,,,8902028.0,8902028.0,8902028.0,,,0.0,842579.5,9.565208386864384
datasets/linear,lipp,20000000,42,4749121.0,4749121,4749121,,,15133895.0,15133895.0,15133895.0,,,0.0,4730053.5,2.1995187792273385
datasets/linear,lipp,50000000,21,8053688.0,8053688,8053688,,,4004741.0,4004741.0,4004741.0,,,0.0,5375374.0,-0.25498374624723785
datasets/linear,lipp,50000000,22,3992596.0,3992596,3992596,,,3819762.0,3819762.0,3819762.0,,,0.0,5390279.5,-0.2913610509436477
datasets/linear,lipp,50000000,41,1596017.0,1596017,1596017,,,7453108.0,7453108.0,7453108.0,,,0.0,1201801.5,5.20161316157452
datasets/linear,lipp,50000000,42,3133967.0,3133967,3133967,,,4557329.0,4557329.0,4557329.0,,,0.0,5517934.0,-0.17408780170259375
datasets/linear,lipp,100000000,21,49996797.0,49996797,49996797,,,16204974.0,16204974.0,16204974.0,,,0.0,18576031.5,-0.12764069117776852
datasets/linear,lipp,100000000,22,12112218.0,12112218,12112218,,,16251380.0,16251380.0,16251380.0,,,0.0,18468062.0,-0.12002786215467547
datasets/linear,lipp,100000000,41,1480960.0,1480960,1480960,,,7046939.0,7046939.0,7046939.0,,,0.0,2470551.5,1.8523748644786397
datasets/linear,lipp,100000000,42,2631266.0,2631266,2631266,,,4880133.0,4880133.0,4880133.0,,,0.0,3012352.5,0.6200404833099712
datasets/linear,lipp,200000000,10,33200201.0,33200201,33200201,,,14109877.0,14109877.0,14109877.0,,,0.0,15761088.5,-0.10476506746345597
datasets/osm,alex,0,21,6147795.0,6147795,6147795,,,1997644.0,1997644.0,1997644.0,,,0.0,1949739.0,0.02456995526067848
datasets/osm,alex,0,22,1324380.0,1324380,1324380,,,2771297.0,2771297.0,2771297.0,,,0.0,2467492.0,0.12312299290129411
datasets/osm,alex,1000000,21,4481504.0,4481504,4481504,,,2564819.0,2564819.0,2564819.0,,,0.0,2488566.0,0.03064134123828743
datasets/osm,alex,1000000,22,1371925.0,1371925,1371925,,,2806078.0,2806078.0,2806078.0,,,0.0,2623546.0,0.06957453766772147
datasets/osm,alex,1000000,41,6148579.0,6148579,6148579,,,2252315.0,2252315.0,2252315.0,,,0.0,1982465.0,0.13611841823184773
datasets/osm,alex,1000000,42,1332514.0,1332514,1332514,,,2842410.0,2842410.0,2842410.0,,,0.0,2696454.5,0.05412867155740993
datasets/osm,alex,2000000,21,4299789.0,4299789,4299789,,,2623346.0,2623346.0,2623346.0,,,0.0,2305167.0,0.13802861137609554
datasets/osm,alex,2000000,22,1364964.0,1364964,1364964,,,2717778.0,2717778.0,2717778.0,,,0.0,2489725.5,0.09159744718845511
datasets/osm,alex,2000000,41,6163410.0,6163410,6163410,,,2251529.0,2251529.0,2251529.0,,,0.0,1992620.5,0.12993367276909978
datasets/osm,alex,2000000,42,1334756.0,1334756,1334756,,,2837398.0,2837398.0,2837398.0,,,0.0,2703930.0,0.049360745285565825
datasets/osm,alex,5000000,21,4156480.0,4156480,4156480,,,2594757.0,2594757.0,2594757.0,,,0.0,2567026.0,0.010802773326020072
datasets/osm,alex,5000000,22,1374897.0,1374897,1374897,,,2779849.0,2779849.0,2779849.0,,,0.0,2682366.5,0.036341976385404456
datasets/osm,alex,5000000,41,6178427.0,6178427,6178427,,,2244538.0,2244538.0,2244538.0,,,0.0,1969962.0,0.13938136877767185
datasets/osm,alex,5000000,42,1335170.0,1335170,1335170,,,2835547.0,2835547.0,2835547.0,,,0.0,2686007.5,0.05567352287735607
datasets/osm,alex,10000000,21,4102388.0,4102388,4102388,,,2583698.0,2583698.0,2583698.0,,,0.0,2347311.5,0.10070521104676564
datasets/osm,alex,10000000,22,1359945.0,1359945,1359945,,,2739581.0,2739581.0,2739581.0,,,0.0,2449884.0,0.11824927221043935
datasets/osm,alex,10000000,41,6131405.0,6131405,6131405,,,2263674.0,2263674.0,2263674.0,,,0.0,1894677.5,0.19475425237276528
datasets/osm,alex,10000000,42,1339577.0,1339577,1339577,,,2833987.0,2833987.0,2833987.0,,,0.0,2713744.5,0.044308703343295584
datasets/osm,alex,20000000,21,4077027.0,4077027,4077027,,,2560623.0,2560623.0,2560623.0,,,0.0,2313282.5,0.1069218740037155
datasets/osm,alex,20000000,22,1354185.0,1354185,1354185,,,2714733.0,2714733.0,2714733.0,,,0.0,2429473.5,0.11741618091327195
datasets/osm,alex,20000000,41,6193666.0,6193666,6193666,,,2272433.0,2272433.0,2272433.0,,,0.0,1888417.5,0.20335307208284184
datasets/osm,alex,20000000,42,1347088.0,1347088,1347088,,,2813017.0,2813017.0,2813017.0,,,0.0,2704015.0,0.04031116691290544
datasets/osm,alex,50000000,21,4154232.0,4154232,4154232,,,2525879.0,2525879.0,2525879.0,,,0.0,2438282.0,0.035925705066108024
datasets/osm,alex,50000000,22,1337438.0,1337438,1337438,,,2706309.0,2706309.0,2706309.0,,,0.0,2376526.5,0.13876659906800956
datasets/osm,alex,50000000,41,6242468.0,6242468,6242468,,,2313828.0,2313828.0,2313828.0,,,0.0,2109140.5,0.09704782587978374
datasets/osm,alex,50000000,42,1379780.0,1379780,1379780,,,2793531.0,2793531.0,2793531.0,,,0.0,2476143.0,0.12817838065087517
datasets/osm,alex,100000000,21,4380566.0,4380566,4380566,,,2564658.0,2564658.0,2564658.0,,,0.0,2457433.0,0.043632929158190684
datasets/osm,alex,100000000,22,1363598.0,1363598,1363598,,,2793881.0,2793881.0,2793881.0,,,0.0,2648804.5,0.05477055781202426
datasets/osm,alex,100000000,41,3000347.0,3000347,3000347,,,2432879.0,2432879.0,2432879.0,,,0.0,2089331.0,0.16442966672107004
datasets/osm,alex,100000000,42,1476696.0,1476696,1476696,,,2842380.0,2842380.0,2842380.0,,,0.0,2615649.0,0.0866825021247117
datasets/osm,alex,200000000,10,2180542.0,2180542,2180542,,,2809859.0,2809859.0,2809859.0,,,0.0,2665614.5,0.054113038475743586
datasets/osm,lipp,0,21,376372.0,376372,376372,,,635567.0,635567.0,635567.0,,,0.0,672374.0,-0.054741854979520325
datasets/osm,lipp,0,22,1415642.0,1415642,1415642,,,3374937.0,3374937.0,3374937.0,,,0.0,3313702.0,0.018479332178934618
datasets/osm,lipp,1000000,21,3755812.0,3755812,3755812,,,2758513.0,2758513.0,2758513.0,,,0.0,2426077.0,0.1370261537453263
datasets/osm,lipp,1000000,22,1436637.0,1436637,1436637,,,3417364.0,3417364.0,3417364.0,,,0.0,3259493.0,0.048434219677722885
datasets/osm,lipp,1000000,41,2126675.0,2126675,2126675,,,2615935.0,2615935.0,2615935.0,,,0.0,657344.5,2.9795495360499706
datasets/osm,lipp,1000000,42,1360228.0,1360228,1360228,,,3414832.0,3414832.0,3414832.0,,,0.0,3267976.5,0.044937746645362965
datasets/osm,lipp,2000000,21,4361168.0,4361168,4361168,,,2667156.0,2667156.0,2667156.0,,,0.0,2567358.0,0.038871867499585176
datasets/osm,lipp,2000000,22,1439991.0,1439991,1439991,,,3379437.0,3379437.0,3379437.0,,,0.0,3280338.0,0.03020999665278395
datasets/osm,lipp,2000000,41,2295115.0,2295115,2295115,,,2399292.0,2399292.0,2399292.0,,,0.0,663303.5,2.6171857980547366
datasets/osm,lipp,2000000,42,1422405.0,1422405,1422405,,,3382632.0,3382632.0,3382632.0,,,0.0,2975170.5,0.13695399977917233
datasets/osm,lipp,5000000,21,5106165.0,5106165,5106165,,,2639304.0,2639304.0,2639304.0,,,0.0,2524314.5,0.0455527629382155
datasets/osm,lipp,5000000,22,1382486.0,1382486,1382486,,,3355503.0,3355503.0,3355503.0,,,0.0,3246263.0,0.033651001166572145
datasets/osm,lipp,5000000,41,2614199.0,2614199,2614199,,,2254834.0,2254834.0,2254834.0,,,0.0,669330.0,2.3687926732702853
datasets/osm,lipp,5000000,42,1423292.0,1423292,1423292,,,3325053.0,3325053.0,3325053.0,,,0.0,2849552.0,0.166868686726896
datasets/osm,lipp,10000000,21,5765250.0,5765250,5765250,,,2637376.0,2637376.0,2637376.0,,,0.0,2506380.0,0.05226501966980266
datasets/osm,lipp,10000000,22,1364111.0,1364111,1364111,,,3231692.0,3231692.0,3231692.0,,,0.0,3149254.5,0.02617683010375948
datasets/osm,lipp,10000000,41,2896145.0,2896145,2896145,,,2108237.0,2108237.0,2108237.0,,,0.0,701163.5,2.0067694624720196
datasets/osm,lipp,10000000,42,1407378.0,1407378,1407378,,,3231571.0,3231571.0,3231571.0,,,0.0,2902752.5,0.1132781730443777
datasets/osm,lipp,20000000,21,6489116.0,6489116,6489116,,,2727616.0,2727616.0,2727616.0,,,0.0,2644877.0,0.03128274018035621
datasets/osm,lipp,20000000,22,1353020.0,1353020,1353020,,,2798255.0,2798255.0,2798255.0,,,0.0,2906887.0,-0.037370561703980926
datasets/osm,lipp,20000000,41,3237901.0,3237901,3237901,,,1972234.0,1972234.0,1972234.0,,,0.0,755906.0,1.609099544123211
datasets/osm,lipp,20000000,42,1405952.0,1405952,1405952,,,3157942.0,3157942.0,3157942.0,,,0.0,2981659.0,0.05912245498227665
datasets/osm,lipp,50000000,21,7338112.0,7338112,7338112,,,3003456.0,3003456.0,3003456.0,,,0.0,2886163.0,0.040639769825889946
datasets/osm,lipp,50000000,22,1439589.0,1439589,1439589,,,2964513.0,2964513.0,2964513.0,,,0.0,2857451.0,0.037467659112964666
datasets/osm,lipp,50000000,41,3664263.0,3664263,3664263,,,1901862.0,1901862.0,1901862.0,,,0.0,1007292.5,0.8880930812053103
datasets/osm,lipp,50000000,42,1424357.0,1424357,1424357,,,3044452.0,3044452.0,3044452.0,,,0.0,3009821.5,0.011505831824246056
datasets/osm,lipp,100000000,21,7817481.0,7817481,7817481,,,3309871.0,3309871.0,3309871.0,,,0.0,3164973.5,0.04578158395323057
datasets/osm,lipp,100000000,22,1603964.0,1603964,1603964,,,3278750.0,3278750.0,3278750.0,,,0.0,3170100.5,0.03427320364133566
datasets/osm,lipp,100000000,41,4467121.0,4467121,4467121,,,2203959.0,2203959.0,2203959.0,,,0.0,1560693.0,0.4121669027797267
datasets/osm,lipp,100000000,42,1559820.0,1559820,1559820,,,3120797.0,3120797.0,3120797.0,,,0.0,3108198.5,0.004053312553879683
datasets/osm,lipp,200000000,10,9614704.0,9614704,9614704,,,3987571.0,3987571.0,3987571.0,,,0.0,3921349.0,0.016887555787561882
