id,read_ratio,insert_ratio,update_ratio,scan_ratio,delete_ratio,key_path,backup_key_path,index_type,throughput,init_table_size,zipf_constant,memory_consumption,thread_num,min,50 percentile,90 percentile,99 percentile,99.9 percentile,99.99 percentile,max,avg,seed,scan_num,latency_variance,latency_sample,data_shift,fitness_of_dataset,fitness_of_bulkload,fitness_of_insert,error_bound,table_size,test_suite,preload_suite
20241211205616,0,0,0,0,1,datasets/linear,,alex,0,200000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,10,34
20241211205616,0,1,0,0,0,datasets/linear,,alex,15204227,200000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,10,34
20241211205632,1,0,0,0,0,datasets/linear,,alex,12575835,200000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,10,34
20241211205724,0,0,0,0,1,datasets/linear,,alex,0,0,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211205815,0,1,0,0,0,datasets/linear,,alex,3900504,0,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211205831,1,0,0,0,0,datasets/linear,,alex,12867990,0,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211205855,0,0,0,0,1,datasets/linear,,alex,0,0,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211205949,0,1,0,0,0,datasets/linear,,alex,3730280,0,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211210003,1,0,0,0,0,datasets/linear,,alex,14419508,0,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211210050,0,0,0,0,1,datasets/linear,,alex,13113224,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211210128,0,1,0,0,0,datasets/linear,,alex,5344299,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211210218,1,0,0,0,0,datasets/linear,,alex,3966514,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211210243,0,0,0,0,1,datasets/linear,,alex,13076430,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211210334,0,1,0,0,0,datasets/linear,,alex,3933665,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211210348,1,0,0,0,0,datasets/linear,,alex,14662975,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211210436,0,0,0,0,1,datasets/linear,,alex,10808849,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211210518,0,1,0,0,0,datasets/linear,,alex,4681956,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211210614,1,0,0,0,0,datasets/linear,,alex,3547727,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211210640,0,0,0,0,1,datasets/linear,,alex,10804090,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211210735,0,1,0,0,0,datasets/linear,,alex,3639185,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211210750,1,0,0,0,0,datasets/linear,,alex,12940015,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211210839,0,0,0,0,1,datasets/linear,,alex,12597089,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211210922,0,1,0,0,0,datasets/linear,,alex,4606905,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211211014,1,0,0,0,0,datasets/linear,,alex,3823382,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211211042,0,0,0,0,1,datasets/linear,,alex,12614163,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211211135,0,1,0,0,0,datasets/linear,,alex,3651426,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211211149,1,0,0,0,0,datasets/linear,,alex,14336928,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211211241,0,0,0,0,1,datasets/linear,,alex,12422887,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211211325,0,1,0,0,0,datasets/linear,,alex,4329303,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211211419,1,0,0,0,0,datasets/linear,,alex,3732477,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211211450,0,0,0,0,1,datasets/linear,,alex,12504180,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211211539,0,1,0,0,0,datasets/linear,,alex,3920049,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211211552,1,0,0,0,0,datasets/linear,,alex,14769045,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211211650,0,0,0,0,1,datasets/linear,,alex,12282195,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211211735,0,1,0,0,0,datasets/linear,,alex,4066856,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211211830,1,0,0,0,0,datasets/linear,,alex,3611638,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211211908,0,0,0,0,1,datasets/linear,,alex,12293131,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211211958,0,1,0,0,0,datasets/linear,,alex,3629619,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211212013,1,0,0,0,0,datasets/linear,,alex,13660403,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211212129,0,0,0,0,1,datasets/linear,,alex,10709645,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211212212,0,1,0,0,0,datasets/linear,,alex,3498228,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211212316,1,0,0,0,0,datasets/linear,,alex,3115421,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211212418,0,0,0,0,1,datasets/linear,,alex,10712812,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211212459,0,1,0,0,0,datasets/linear,,alex,3616872,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211212515,1,0,0,0,0,datasets/linear,,alex,12527238,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211212646,0,0,0,0,1,datasets/linear,,alex,10901244,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211212721,0,1,0,0,0,datasets/linear,,alex,2853881,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211212814,1,0,0,0,0,datasets/linear,,alex,3767065,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211212934,0,0,0,0,1,datasets/linear,,alex,10934862,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211212958,0,1,0,0,0,datasets/linear,,alex,4188159,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211213014,1,0,0,0,0,datasets/linear,,alex,12901573,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211213043,0,0,0,0,1,datasets/linear,,alex,1119108,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,34
20241211213133,0,1,0,0,0,datasets/linear,,alex,3985517,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,34
20241211213147,1,0,0,0,0,datasets/linear,,alex,14416248,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,34
20241211213221,0,0,0,0,1,datasets/linear,,alex,1119039,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,34
20241211213317,0,1,0,0,0,datasets/linear,,alex,3562513,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,34
20241211213331,1,0,0,0,0,datasets/linear,,alex,13958441,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,34
20241211213356,0,0,0,0,1,datasets/linear,,alex,576653,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,34
20241211213446,0,1,0,0,0,datasets/linear,,alex,3955744,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,34
20241211213500,1,0,0,0,0,datasets/linear,,alex,14470861,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,34
20241211213534,0,0,0,0,1,datasets/linear,,alex,576099,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,34
20241211213631,0,1,0,0,0,datasets/linear,,alex,3483588,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,34
20241211213647,1,0,0,0,0,datasets/linear,,alex,12587267,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,34
20241211213713,0,0,0,0,1,datasets/linear,,alex,231668,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,34
20241211213803,0,1,0,0,0,datasets/linear,,alex,3936688,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,34
20241211213817,1,0,0,0,0,datasets/linear,,alex,14428679,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,34
20241211213852,0,0,0,0,1,datasets/linear,,alex,231372,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,34
20241211213947,0,1,0,0,0,datasets/linear,,alex,3515509,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,34
20241211214002,1,0,0,0,0,datasets/linear,,alex,13861017,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,34
20241211214030,0,0,0,0,1,datasets/linear,,alex,113747,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,34
20241211214119,0,1,0,0,0,datasets/linear,,alex,3958211,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,34
20241211214132,1,0,0,0,0,datasets/linear,,alex,14438495,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,34
20241211214209,0,0,0,0,1,datasets/linear,,alex,113993,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,34
20241211214304,0,1,0,0,0,datasets/linear,,alex,3477181,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,34
20241211214319,1,0,0,0,0,datasets/linear,,alex,13631662,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,34
20241211214354,0,0,0,0,1,datasets/linear,,alex,54796,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,34
20241211214438,0,1,0,0,0,datasets/linear,,alex,4026424,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,34
20241211214454,1,0,0,0,0,datasets/linear,,alex,13209555,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,34
20241211214536,0,0,0,0,1,datasets/linear,,alex,54752,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,34
20241211214625,0,1,0,0,0,datasets/linear,,alex,3673180,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,34
20241211214640,1,0,0,0,0,datasets/linear,,alex,13643229,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,34
20241211214742,0,0,0,0,1,datasets/linear,,alex,19126,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,34
20241211214819,0,1,0,0,0,datasets/linear,,alex,3980181,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,34
20241211214834,1,0,0,0,0,datasets/linear,,alex,13520389,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,34
20241211214943,0,0,0,0,1,datasets/linear,,alex,19187,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,34
20241211215026,0,1,0,0,0,datasets/linear,,alex,3510447,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,34
20241211215042,1,0,0,0,0,datasets/linear,,alex,11896429,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,34
20241211215244,0,0,0,0,1,datasets/linear,,alex,7942,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,34
20241211215309,0,1,0,0,0,datasets/linear,,alex,3991784,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,34
20241211215325,1,0,0,0,0,datasets/linear,,alex,12706449,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,41,34
20241211215532,0,0,0,0,1,datasets/linear,,alex,7951,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,34
20241211215600,0,1,0,0,0,datasets/linear,,alex,3626286,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,34
20241211215619,1,0,0,0,0,datasets/linear,,alex,10446830,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,42,34
20241211220036,0,0,0,0,1,datasets/covid,,alex,12041587,200000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,10,34
20241211220036,0,1,0,0,0,datasets/covid,,alex,3534164,200000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,10,34
20241211220059,1,0,0,0,0,datasets/covid,,alex,8836226,200000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,10,34
20241211220250,0,0,0,0,1,datasets/covid,,alex,0,0,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211220323,0,1,0,0,0,datasets/covid,,alex,5998531,0,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211220351,1,0,0,0,0,datasets/covid,,alex,7099669,0,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211220450,0,0,0,0,1,datasets/covid,,alex,0,0,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211220612,0,1,0,0,0,datasets/covid,,alex,2442691,0,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211220635,1,0,0,0,0,datasets/covid,,alex,8442936,0,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211220757,0,0,0,0,1,datasets/covid,,alex,10745212,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211220838,0,1,0,0,0,datasets/covid,,alex,4843293,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211220930,1,0,0,0,0,datasets/covid,,alex,3822267,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211221029,0,0,0,0,1,datasets/covid,,alex,10616680,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211221144,0,1,0,0,0,datasets/covid,,alex,2678470,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211221211,1,0,0,0,0,datasets/covid,,alex,7425212,1000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211221333,0,0,0,0,1,datasets/covid,,alex,11687260,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211221416,0,1,0,0,0,datasets/covid,,alex,4547825,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211221509,1,0,0,0,0,datasets/covid,,alex,3767631,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211221610,0,0,0,0,1,datasets/covid,,alex,11637805,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211221717,0,1,0,0,0,datasets/covid,,alex,2926817,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211221742,1,0,0,0,0,datasets/covid,,alex,8213451,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211221907,0,0,0,0,1,datasets/covid,,alex,11234902,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211221952,0,1,0,0,0,datasets/covid,,alex,4344257,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211222046,1,0,0,0,0,datasets/covid,,alex,3713214,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211222149,0,0,0,0,1,datasets/covid,,alex,11166138,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211222256,0,1,0,0,0,datasets/covid,,alex,2924584,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211222320,1,0,0,0,0,datasets/covid,,alex,8400052,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211222448,0,0,0,0,1,datasets/covid,,alex,11578020,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211222533,0,1,0,0,0,datasets/covid,,alex,4260009,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211222627,1,0,0,0,0,datasets/covid,,alex,3678398,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211222735,0,0,0,0,1,datasets/covid,,alex,11594954,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211222839,0,1,0,0,0,datasets/covid,,alex,2990968,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211222904,1,0,0,0,0,datasets/covid,,alex,7977266,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211223042,0,0,0,0,1,datasets/covid,,alex,11756635,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211223125,0,1,0,0,0,datasets/covid,,alex,4179948,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211223220,1,0,0,0,0,datasets/covid,,alex,3622688,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211223339,0,0,0,0,1,datasets/covid,,alex,11755286,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211223439,0,1,0,0,0,datasets/covid,,alex,3012461,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211223503,1,0,0,0,0,datasets/covid,,alex,8324099,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211223714,0,0,0,0,1,datasets/covid,,alex,11934661,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211223751,0,1,0,0,0,datasets/covid,,alex,4019260,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211223849,1,0,0,0,0,datasets/covid,,alex,3447933,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211224048,0,0,0,0,1,datasets/covid,,alex,11937738,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211224139,0,1,0,0,0,datasets/covid,,alex,2969438,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211224202,1,0,0,0,0,datasets/covid,,alex,8396188,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211224458,0,0,0,0,1,datasets/covid,,alex,12053613,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211224527,0,1,0,0,0,datasets/covid,,alex,3482237,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211224621,1,0,0,0,0,datasets/covid,,alex,3682226,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,34
20241211224912,0,0,0,0,1,datasets/covid,,alex,12047680,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211224945,0,1,0,0,0,datasets/covid,,alex,2982031,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
20241211225009,1,0,0,0,0,datasets/covid,,alex,8399369,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,34
